contact_id,id_profil,id_conseiller,date_contact,csat,nps,nom_departement,nom_region,du_societe_label,canal,offer_label,commentaire,nps_num,csat_num,dominant_topic,topic_probability
49182623,42015347,161370.0,2025-10-15,1,5,\N,\N,VIPP Interstis,TELEPHONIQUE,13: Freebox mini 4K (NEW) | 34.99€,"Je téléphone pour résilier notre box, car déménagement et le gars veut me faire changer d'avis. Il ne voulait pas comprendre... QSQacha je pense  
On a été coupé, il aurait pu rappeler car sinon j'en avais un autre en ligne.",5.0,1,4,0.6458768038192094
49157960,35076343,161374.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,28: Série Spéciale Freebox Pop S | 23.99€,Je n'ai pas demandé à réactiver ma demande ADDL,0.0,1,0,0.5620870868075772
49162815,55859891,163250.0,2025-10-15,1,0,Paris,Île-de-France,Centrapel,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Normalement RDV à 11h-13h puis décalé à 14h malgré un grand nombre d'appels chez Free à 16h toujours aucune nouvelle. Je crois que dès le moment où vous avez pris l'abonnement, vous n'en avez plus rien à faire du client. Très déçu, je suis chez Free depuis 1995 et commence à regretter.",0.0,1,4,0.44880088331394574
49189320,97879996,163252.0,2025-10-15,3,6,Paris,Île-de-France,Centrapel,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Malgré l'attitude très bienveillante et compétente du conseiller, mon problème (écran qui passe du normal à une image en rose et bleue) s'est renouvelé 10 min après. J'ai refait la même manipulation ; pour l'instant, ça marche, mais jusqu'à quand ????",6.0,3,5,0.8415749474175702
49198387,42134021,163455.0,2025-10-15,2,0,Gironde,Nouvelle-Aquitaine,Equaline,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Le conseiller m’a fait souscrire à un abonnement avec de fausses informations concernant les conditions.  
J’ai été obligé d’écrire une lettre de résiliation et de me rendre à la poste pour envoyer un recommandé. Je suis très mécontent.",0.0,2,6,0.5843868594103981
49200386,76643479,163923.0,2025-10-15,1,0,\N,\N,VIPP Interstis,,29: Freebox Pop S | 29.99€,Tromperie,0.0,1,0,0.125
49194234,64093577,166280.0,2025-10-15,1,0,Eure,Normandie,F-Distribution,FREE CENTER,10: Freebox mini 4K | 29.99€,"La personne a fait ce qu'elle pouvait faire, c'est-à-dire rien.  
Elle a demandé que je sois rappelé le soir même à 18h45.  
On est le lendemain, j'attends encore.  
Free décidément n'a rien compris.",0.0,1,5,0.9123822748723566
49158262,12927266,166462.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,Nuuuuuuuuuul,0.0,1,0,0.125
49148155,25900722,166962.0,2025-10-15,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Proposition commerciale faite par téléphone était fausse. La box livrée n'est pas celle qui m'a été offerte. Et si je demande la box POP proposée, on me dit que ce sera plus cher et avec frais. Ancienne box livrée 10 fois moins performante. C'est une vente forcée.",0.0,1,1,0.6602305034315084
49168850,27853655,167118.0,2025-10-15,1,3,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,"J'attends toujours la box que le conseiller m'a dite qu'elle arriverait, et je ne l'ai toujours pas reçue.",3.0,1,5,0.5729408538432353
49194305,33336680,167219.0,2025-10-15,3,2,,,Resolution Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Après plus d'une semaine sans connexion, mes 3 rendez-vous pris avec un technicien sont annulés automatiquement sans aucune communication, mais ma connexion n'est toujours pas rétablie. Dernier rendez-vous annulé la veille à 15h, j'appelle le service client à 15h05 et on me redonne un créneau le surlendemain. À chaque appel, j'obtiens des informations différentes et contradictoires. Je demande à parler à un responsable ; après beaucoup d'insistance, le conseiller essaie de le contacter : il est en Réunion et doit me rappeler. J'attends… franchement pas satisfait de Free, même si les conseillers font de leur mieux.",2.0,3,5,0.6575800080947046
49188975,22521002,167246.0,2025-10-15,2,6,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Toujours rien depuis 1 an  
J’espère que vendredi j’aurai une bonne nouvelle",6.0,2,6,0.4731348842789459
49151921,30503344,167688.0,2025-10-15,3,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Délais d'attente trop long avant d'avoir un conseiller. C'est la deuxième fois que je contacte Free pour traiter mon problème technique, j'espère que j'aurai une réponse cette fois-ci, car la première fois, ma demande n'a visiblement pas été prise en compte.",5.0,3,7,0.8431860186383388
49198055,54151238,167736.0,2025-10-15,1,2,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,13: Freebox mini 4K (NEW) | 34.99€,"La solution apportée par le conseillé s'est avérée totalement inefficace.  
Je n'ai pas rappelé, car attendre 15' à chaque fois est usant.",2.0,1,2,0.9026700374822215
49183166,14708487,167750.0,2025-10-15,2,4,Gironde,Nouvelle-Aquitaine,Equaline,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"J'ai demandé un technicien pour installer les 3 boîtiers que j'ai reçus. Un rendez-vous m'a été fixé pour lundi 20, et vous m'avez désactivé SFR, donc je n'ai plus de télé ni de fixe pendant ces 5 jours.",4.0,2,7,0.5323693633377485
49159098,92016765,167943.0,2025-10-15,1,0,\N,\N,PURE-SPEAK,,24: Freebox Pop | 39.99€,"La personne que j’ai eue au téléphone, m’a dit que les informations qu’elle me demandait étaient juste pour remplir le dossier et non pour une souscription. Au final, elle m’a fait une souscription. Intolérable.",0.0,1,6,0.6659214146347642
49147876,75820704,168089.0,2025-10-15,3,6,,,Resolution Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"15 minutes d'attente au téléphone.  
Trop long",6.0,3,7,0.8540110478861728
49176105,54808946,168146.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,10: Freebox mini 4K | 29.99€,3 semaines sans accès à l'application YouTube et 3 appels téléphoniques sans réparation du préjudice subit. RAS LE BOL de ne pas être dépanné. Par contre je reçois les factures qui sont débitées immédiatement. A quand mon accès à YouTube ?,1.0,1,4,0.4990189245872562
49156961,91195380,168341.0,2025-10-15,1,0,Hérault,Occitanie,F-Distribution,FREE CENTER,24: Freebox Pop | 39.99€,"Je ne suis pas satisfaite du service après-vente, ma box ne fonctionne toujours pas au bout de trois semaines de mise en service. Par contre, pour le prélèvement, cela fonctionne : 78,99 €, alors que ça ne fonctionne pas.",0.0,1,2,0.5553664388318643
49147667,92886246,168540.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"J'ai appelé il y a 6 mois pour demander la poursuite de la remise de -10€/mois sur mon forfait Freebox ; à ce moment-là, on m'a répondu qu'il restait une remise de -5€/mois et que, les remises n'étant pas cumulables, il fallait attendre la fin de celle-ci. 6 mois plus tard, sans aucune remise, je rappelle et on me dit qu'aucune remise n'est possible sur la box depuis un moment. Au final, mensonge et attente inutile — vivement mon passage définitif chez Sosh.",0.0,1,1,0.4262834981217648
49177433,28694334,168580.0,2025-10-15,3,4,\N,\N,WebHelp,,41: Freebox Ultra Essentiel avec Player TV Free 4K | 49.99€,"Pour souscrire 1 box plus 2 téléphones portables, il a fallu 2 jours et 4 conseillers. Sans oublier que j'ai reçu 12 mails. ça commence mal",4.0,3,5,0.9203549532450026
49198405,25098025,168624.0,2025-10-15,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Je suis extrêmement déçu ! Comment osez-vous annuler ma commande sans m'en informer ET EN PLUS me raconter des bêtises ? La fibre est disponible ici depuis le 01/01/25 ! Vous m'avez également donné un numéro de téléphone 06 73 81 96 54 alors que je suis toujours connecté à Orange, ce qui signifie que je paie DEUX FOIS !",0.0,1,4,0.39973248549357504
49202447,62269260,168826.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,Très mauvais,1.0,1,2,0.5624519438987741
49194311,96893083,168826.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Impertinent  
Irrespectueux  
Amorale  
Sans connaissance du droit",1.0,1,5,0.7081726824021642
49157499,26472294,168840.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,08: Freebox Révolution | 29.99€,"Abonné à votre opérateur depuis plus de 15 ans, je suis fort déçu de ne faire l'objet d'aucune offre commerciale contrairement aux nouveaux abonnés. Dans ce contexte, quelle ne fût pas ma surprise de découvrir que vous me demandiez ENCORE 26€99 pour changer une télécommande défectueuse. Soyez assurés que je me renseigne actuellement pour m’abonner chez un opérateur qui saura prendre soin de sa clientèle. La personne que j'ai eu au téléphone était courtoise mais votre politique budgétaire est purement outrancière.  
Vous présentant mes plus sincères salutations (pour rester dans le thème de la vénalité).",1.0,1,1,0.5528580068998047
49194738,10384382,168845.0,2025-10-15,1,3,,,Resolution Call,TELEPHONIQUE,105: Box 5G | 39.99€,"Toujours pas de solution. Les services de Free devaient me rappeler, j'attends toujours....",3.0,1,2,0.824741260188314
49168793,22181412,168858.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,,Merdique,0.0,1,0,0.125
49200597,39148522,170047.0,2025-10-15,2,1,,,Resolution Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,"La conseillère nous a assuré que le problème serait réglé avant la fin de la semaine et sans avoir besoin de notre présence, ce qui a été complètement faux : il a fallu prendre un quatrième rendez-vous pour lundi. Nous sommes donc une nouvelle fois sans réseau à cause d'un branchement sauvage fait par le technicien qui nous a installé la fibre.",1.0,2,5,0.3947811948059938
49157462,62397899,170067.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,"C'est du grand n'importe quoi, vous êtes ridicule aucun service aucune réponse vous êtes vraiment pitoyable j'attends de voir comment vous allez résoudre ce problème et après je me casse si vous répondez pas et résolvez pas le problème bande d'incompétents, j'ai jamais vu des cassos pareilles",0.0,1,3,0.44901473019194166
49182458,15418347,170083.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"parce que la communication était inaudible, j'ai dû couper, la logique aurait voulu qu'on me rappelle. Mais rien",0.0,1,6,0.520333559877081
49194895,95878124,170101.0,2025-10-15,3,0,Gironde,Nouvelle-Aquitaine,Equaline,TELEPHONIQUE,24: Freebox Pop | 39.99€,"J'attends avec impatience la venue d'un technicien pour poser ma fibre et mettre en Boulevard Voltaire, nouvelle souscription le 17/09 et un technicien qui coupe les fils de mon boîtier ADSL et toujours pas de fibre, pas de date d'un prochain passage qui est pourtant urgent, pas de proposition de dédommagement ou offre pour le désagrément et l'urgence de ne plus avoir de box ni de fibre...",0.0,3,7,0.6297444904914884
49202806,37946587,170106.0,2025-10-15,2,3,,,Resolution Call,TELEPHONIQUE,10: Freebox mini 4K | 29.99€,"L'opérateur a dit qu'il me mettait en attente pour une vérification informatique. Il n'a pas repris l'appel téléphonique. J'ai rappelé au 07 31 33 14 81, sans pouvoir contacter un opérateur. Le message était que toutes les lignes étaient occupées et je devais rappeler ultérieurement.  
J'ai dû trouver la solution par moi même pour débloquer la télécommande et finir l'installation de la box TV.",3.0,2,3,0.6420612959908386
49175702,69675830,170965.0,2025-10-15,1,0,Paris,Île-de-France,Centrapel,TELEPHONIQUE,24: Freebox Pop | 39.99€,toujours dans l'attente du raccordement à la fibre DEPUIS LE 1ER AVRIL 2025,0.0,1,7,0.8249405078214205
49168303,85226846,171120.0,2025-10-15,3,0,\N,\N,VIPP Interstis,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Problème système Android sur freebox Ultra, personnellement à ultra je rajouterais tout les qualificatifs que l'on puissent mettre concernant la technologie.  
Ce qui était possible avec la ""révolution"", PIP, réseau PC, gestion des enregistrements, etc, c'est circuler il n'y rien à voir et toutes les instances concernés sans moquent. Alors SVP, arrêter de me contacter pour l'enquête de satisfaction, car rien ne m'énerve autant que cela, ou tout les jours je découvre quelques choses que je ne peut plus faire. C'est vrai qu'avec votre association avec Google, il ne fallait pas s'attendre à du haut de gamme. Chacun en fait déjà les frais sur son portable avec un manque de convivialité et d'intituivité évidentes. Mais Monsieur Sophie Leroy s'en mettre plein les poches et tanpis pour l'utilisateur. Il y à plus de trente ans que je suis client chez Free, ou une de ses sociétés rachetés (Tiscali, aliceadsl), et être autant méprisé c'est ignoble.",0.0,3,1,0.6327141432307072
49188981,24169913,171120.0,2025-10-15,2,5,\N,\N,VIPP Interstis,TELEPHONIQUE,14: Freebox Révolution avec TV by CANAL | 44.99€,Pas d'accompagnement pragmatique pour les clients fidèles ? très déçu !,5.0,2,1,0.7811328968433392
49195237,61429285,171517.0,2025-10-15,1,3,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"J’en ai marre que internet tombe en panne, malgré que vous m’ayez obligée à mettre la fibre, ça ne fonctionne toujours pas et je suis obligée de prendre un jour de congé pour avoir un technicien chez moi pour réparer en espérant qu’il vienne et de ne pas prendre un râteau comme c’est déjà arrivé, sans me prévenir. Je paie pour un service qui doit fonctionner, à moins que vous voulez une résiliation. En plus j’ai dû augmenter mon forfait mobile pour faire un partage de connexion pour faire du télétravail et regarder la TV, et hier ça ne marchait même pas. Absurde… et très fâchée.",3.0,1,7,0.37764881529021915
49189037,61089255,171927.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"Inadmissible de laisser les gens sans leurs services aussi longtemps et ne pas prendre en compte leur demande, avec le prix que l’on paie, c’est abusé",0.0,1,3,0.4694271672468433
49194473,84696372,171927.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,08: Freebox Révolution | 29.99€,"Ne prennent pas le temps d'aider le client  
On ressent bien qu'il y a un délai à ne pas dépasser entre chaque client !!!!!  
C'est inadmissible surtout quand on est client depuis plusieurs années",0.0,1,7,0.44130948853298463
49198286,78202123,172025.0,2025-10-15,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Service déplorable, je ne mets qu'une étoile car on ne peut pas mettre moins : je me suis retrouvée plus de 15 jours sans internet et Free ne veut pas me dédommager. Depuis mon déménagement, j'ai des coupures fréquentes. Je vais changer d'opérateur.",0.0,1,4,0.5281966921219475
49194790,30901258,172578.0,2025-10-15,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,Pas de solution on se retrouve sans connexion alors que nous sommes en full télétravail et la seule solution proposée est de prendre un forfait chez Free ?,0.0,1,2,0.29703610745915854
49162780,45081151,172668.0,2025-10-15,1,6,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"Personne extrêmement impliquée mais mon problème n'est pas résolu.  
Je n'ai plus du tout de TV",6.0,1,2,0.7811120946036237
49176145,11990529,172670.0,2025-10-15,3,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,Merci à Sophie du service résiliation qui est très agréable contrairement à son collègue d'avant qui était très froid !,5.0,3,0,0.47845896450173747
49176484,73458772,172809.0,2025-10-15,1,1,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,Réponse pas très commerciale pour un client fidèle. Heureusement il y a beaucoup de concurrence !,1.0,1,1,0.5964615814947443
49152306,93482044,172905.0,2025-10-15,3,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,28: Série Spéciale Freebox Pop S | 23.99€,"C'est mon deuxième rdv avec le sous-traitant qui s'occupe d'installer la fibre, une fois encore il est reparti sans avoir rien fait. En plus les techniciens s'expriment très mal en français et manquent de professionnalisme (le dernier est parti sans prévenir). Mon abonnement chez SFR prend fin très prochainement, j'espère que la fibre sera installée avant...",5.0,3,7,0.8287074553650308
49198122,20421474,173039.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,14: Freebox Révolution avec TV by CANAL | 44.99€,"Plus d'internet depuis fin juin, en somme aucune nouvelle probante quant à la résolution. Le conseiller semble comprendre la demande mais ne semble pas pouvoir y faire grand chose, n'ayant aucun suivi de mon côté je ne peux pas juger sur ce point.",1.0,1,5,0.5965048722505554
49182804,48042154,173178.0,2025-10-15,3,6,,,Resolution Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Je suis relativement insatisfait du traitement global du problème que je rencontre depuis 1 mois avec mon freebox player. Dans un tel contexte, habituellement Free fait le nécessaire pour proposer un changement de matériel en boutique et éviter au client de demeurer avec un matériel ne présentant plus la qualité de service attendue.",6.0,3,2,0.5342045221035914
49182386,85853665,173181.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,10: Freebox mini 4K | 29.99€,"Comment voulez vous que je sois satisfaite, cela va faire 8 mois que je téléphone régulièrement pour me faire installer la fibre, on vient de me donner un RDV mais je doute fortement du résultat ?",0.0,1,5,0.5728042663054602
49189395,75046812,173190.0,2025-10-15,2,1,,,Resolution Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"J'ai été contente chez Free pendant 20 ans, mais depuis ma réinscription en juillet 2025, ça ne va pas du tout.",1.0,2,1,0.8247939698588896
49189021,78883814,173722.0,2025-10-15,2,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,08: Freebox Révolution | 29.99€,"Pas trop satisfaite de la conseillère, désagréable",5.0,2,6,0.8247950055274345
49201222,78193535,174771.0,2025-10-15,2,5,\N,\N,VIPP Interstis,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Suite à une demande, j'attends la réponse.",5.0,2,0,0.8248896241637643
49189294,54836248,174793.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,Pas aimable autoritaire pas pouvoir poser de questions,0.0,1,2,0.82467243989379
49152010,97363235,174942.0,2025-10-15,1,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,Le conseiller ne me donne pas d'autres options que d'aller chez un concurrent alors que je souhaite seulement changer d'offre. Dommage,5.0,1,1,0.8145112114679565
49157059,23174564,175875.0,2025-10-15,2,5,Gironde,Nouvelle-Aquitaine,Equaline,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,Toujours pas de connexion à la fibre,5.0,2,7,0.7082460137217571
49188671,40724750,176371.0,2025-10-15,1,4,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,F-Distribution,FREE CENTER,11: Freebox Révolution avec TV by CANAL | 39.99€,"je devais être contacté par téléphone sans suite  
je serais désireux de solutionner mon problème le plus rapidement possible",4.0,1,0,0.6793615378658501
49156924,45528731,176733.0,2025-10-15,3,6,Marne,Grand Est,F-Distribution,FREE CENTER,11: Freebox Révolution avec TV by CANAL | 39.99€,"Si on pouvait avoir sur la télécommande une  
touche qui clignote pour nous prévenir changement des piles ça serait bien  
Beaucoup de problèmes avec le replay à 21 H le soir",6.0,3,5,0.39890891651196997
49157239,23909015,177890.0,2025-10-15,3,6,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Toujours aucun geste commercial pour les anciens clients, c’est navrant, bientôt le changement.",6.0,3,1,0.8905897065958986
49189161,53273261,177900.0,2025-10-15,2,1,,,Resolution Call,TELEPHONIQUE,14: Freebox Révolution avec TV by CANAL | 44.99€,"j'ai fait le replay du film d'arte, Entre tes mains, et tout fonctionnait, avancé rapide, arrêt, etc. chose qu'il n'a pas été possible de faire sur la télé via votre décodeur malgré plusieurs débranchements du décodeur. il y a bien un problème avec ce décodeur et ce n'est pas la première fois, merci de faire le nécessaire. slts",1.0,2,2,0.26338845468227745
49189562,92237951,177900.0,2025-10-15,1,0,,,Resolution Call,TELEPHONIQUE,13: Freebox mini 4K (NEW) | 34.99€,Je demande la fibre - on me crée une ligne ADSL - on pose un RDV - on l'annule - à part aller voir ailleurs que voulez vous que je fasse ????,0.0,1,4,0.5552927587440036
49197831,45831196,177964.0,2025-10-15,1,3,,,Resolution Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Conseiller très énervée et très agressive, incapable de m'aider à installer ma nouvelle box avec laquelle j'étais perdue pour son branchement",3.0,1,7,0.4616180179353884
49157190,32134300,177965.0,2025-10-15,3,2,,,Resolution Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Pas d'internet pendant 48h, pas normal, sachant que l'on paye un abonnement de presque 40€ par mois, cela me désole. Et aussi de prendre une option TV pour avoir un programme autre que la TNT, mais que des rediffusions d'épisodes de la veille et les mêmes le lendemain — je ne suis plus satisfaite de Free. Je pense que je vais changer d'opérateur, ainsi que ma famille. Et la chaîne OQEE ne fonctionne jamais, toujours en erreur vidéo. Merci Free.",2.0,3,4,0.8162420682811313
49198203,73859023,177969.0,2025-10-15,2,2,,,Resolution Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Ma demande était purement technique, son traitement n'a pas apporté une solution. Le problème technique persiste malgré plusieurs appels au service. Je ne suis pas satisfait de la qualité du traitement. Je ne suis pas satisfait du niveau technique de mon abonnement Free.",2.0,2,2,0.6291135145169557
49202410,33521018,178590.0,2025-10-15,1,1,,,Resolution Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Ras le bol que l'on nous impose la pub.  
Aucune solution pour la supprimer.  
Que l'on cesse de jeter l'argent par les fenêtres à la télévision : gagner 46629 euros par ci, 3000 euros par mois pendant 2 ans.  
Je paie un abonnement, je ne veux pas que l'on m'impose de participer à ce genre de choses.",1.0,1,4,0.8927579862356685
49202364,57996680,178659.0,2025-10-15,2,5,,,Resolution Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Malheureusement, mon problème n'a pas pu être solutionné pour l'instant.",5.0,2,5,0.45779558860666125
49158254,84052976,179471.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Aucun geste commercial pour les anciens clients, lamentable",0.0,1,1,0.8539738507512875
49195218,23469389,179471.0,2025-10-15,3,6,\N,\N,VIPP Interstis,TELEPHONIQUE,08: Freebox Révolution | 29.99€,élocution trop rapide,6.0,3,7,0.7083113656872023
49175517,11761837,179748.0,2025-10-15,1,0,Cantal,Auvergne-Rhône-Alpes,F-Distribution,FREE CENTER,,les précisions sont à demandés au vendeur de la boutique Free Aurillac,0.0,1,6,0.5240473663561852
49182302,13160724,179748.0,2025-10-15,3,0,Cantal,Auvergne-Rhône-Alpes,F-Distribution,FREE CENTER,10: Freebox mini 4K | 29.99€,"Me suis rendu en agence, le service client non joignable après plusieurs tentatives, mise en relation problème d’identification impossible. Il ne m’a jamais été communiqué le code à 4 chiffres, j’ai dû me rendre en boutique, très très très insatisfait du SAV.",0.0,3,3,0.6233119906390677
49192247,69081513,180025.0,2025-10-15,1,2,\N,\N,WebHelp,,29: Freebox Pop S | 29.99€,"Le conseiller m'a arnaqué puisqu'il ne m'a pas informé de toutes les modalités de l'abonnement souscrit. Il a d'ailleurs usé de pratiques très insistantes, ce que je trouve déloyal, inadmissible et frauduleux d'une entreprise comme la vôtre. Je me suis rétracté dès le lendemain.",2.0,1,4,0.5846771493213913
49176045,24928395,180324.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,105: Box 5G | 39.99€,La box n'avait absolument pas de débits hors le fait de pouvoir regarder une vidéo YouTube en 280P ce qui est catastrophique on pouvait rien faire,0.0,1,4,0.698909531945076
49149902,42900798,180498.0,2025-10-15,1,2,\N,\N,WebHelp,,29: Freebox Pop S | 29.99€,"Bonjour, la personne ne m’a pas donné le bon tarif correspondant à ma demande, malgré ma relance sur la Freebox S ; j’ai dû rappeler pour annuler ma demande.",2.0,1,6,0.926974959853771
49196507,68965037,180570.0,2025-10-15,1,0,\N,\N,WebHelp,,31: Freebox Ultra avec Player TV Free 4K | 59.99€,Le conseiller et son manager sont des MENTEURS. J'avais émis dès le début le souhait d'avoir une télévision comme ce fut le cas avec votre concurrent Bouygues. Ils m'ont clairement rassuré et m'ont même signifié que ce sera effectif juste après la souscription. Le lendemain il m'a rappelé pour basculer une ligne téléphonique de ma fille qui est chez Bouygues vers Free. Je l'ai relancé pour savoir comment commander la télévision et il m'a dit que son manager va me rappeler. En vain. J'attends toujours. Je viens de contacter un conseiller sur 1044 et il m'a clairement indiqué que FREE ne fait jamais des opérations télévision. C'EST INADMISSIBLE D'INDUIRE LES CLIENTS DE CETTE FACON. Je prendrai également mes responsabilités.,0.0,1,1,0.3312100874554319
49158037,19198243,180720.0,2025-10-15,2,4,\N,\N,VIPP Interstis,TELEPHONIQUE,01: Freebox | 29.99€,"Difficulté à comprendre le conseiller en raison de son accent. Aucune initiative, ne fait que dérouler ce qu'il doit dire, je pense : on vous félicite de votre fidélité, mais malgré plus de 15 ans d'abonnement (sur une résidence secondaire), aucun geste commercial concernant les frais de résiliation.",4.0,2,0,0.41326658241596503
49198729,94626057,180721.0,2025-10-15,2,5,\N,\N,VIPP Interstis,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Abonnement beaucoup trop cher, la conseillère n'a pas pu traiter ma demande, nous pensons résilier dans peu de temps",5.0,2,1,0.3865834652014988
49152749,17118605,180721.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,,Je toujour le meme probleme!,0.0,1,0,0.125
49189794,99348939,180722.0,2025-10-15,1,2,\N,\N,VIPP Interstis,TELEPHONIQUE,13: Freebox mini 4K (NEW) | 34.99€,Client depuis 5 ans et 15 ans à l’époque de la première Freebox ADSL. Aucune réduction ou avantage accordé...,2.0,1,1,0.8905334163925682
49198206,53275446,180722.0,2025-10-15,3,4,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Demande pour un geste commercial suite à l'obtention de ce même geste par un membre de la famille, il m'est proposé tout autre chose dans l'optique de me vendre un produit. ?",4.0,3,1,0.611732702950698
49189860,69391775,180724.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Je me suis rendu dans un centre Free et on m’a menti pour que je prenne une nouvelle box. De nos jours, il est rare de trouver des professionnels en face de soi, surtout chez Free.",0.0,1,5,0.41736110250719466
49152640,25182825,180726.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,Je vous résilie ma boxe.,0.0,1,6,0.7081751489763611
49201162,59760812,180729.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,,Depuis le mois de Mars pas de connexion pas d'internet et Free nous oblige à payer 56€ des frais de résiliation.. Incroyable ??,0.0,1,3,0.42863552789688314
49176471,88623061,180729.0,2025-10-15,3,0,\N,\N,VIPP Interstis,TELEPHONIQUE,10: Freebox mini 4K | 29.99€,"Je trouve ça inadmissible de payer 60 € pour arrêter une box alors que le pays est en crise, moi-même dans une difficulté financière, alors que nous pourrions mettre ce contrat en stand-by pendant six mois, ce qui permettrait de souffler et de le reprendre après.",0.0,3,1,0.4881845185801307
49176458,15379009,181142.0,2025-10-15,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,08: Freebox Révolution | 29.99€,"Depuis l'installation de la fibre, il y a quatre semaines. Nous en sommes à quatre incidents. Concernant le dernier, on nous annonce plus de cinq jours sans connexion.",0.0,1,0,0.496429850009649
